source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
Y,0,NCRAS_TUMOUR_MULTIFOCAL_STCM,Multifocal Tumor,36769933,Cancer Modifier,2020-09-23,2099-12-31,
N,0,NCRAS_TUMOUR_MULTIFOCAL_STCM,Unifocal Tumor,36769332,Cancer Modifier,2020-09-23,2099-12-31,
