source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
0,0,UKB_BASE_SMOKER_STCM,Never smoker,45879404,LOINC,1970-01-01,2099-12-31,
1,0,UKB_BASE_SMOKER_STCM,Former smoker,45883458,LOINC,1970-01-01,2099-12-31,
2,0,UKB_BASE_SMOKER_STCM,Current smoker,36309332,LOINC,1970-01-01,2099-12-31,
